Date,Sector,Price,Volume,%Change,Volatility
43165,Financials ,479.75,68.147,0.001733066,0.003139666
43164,Financials ,477.89,85.226,-0.003877019,0.003966929
43161,Financials ,471.44,83.669,-0.01349683,0.006802233
43160,Financials ,470.02,101.212,-0.003012048,0.00741386
43159,Financials ,478.88,94.008,0.018850262,0.015458988
43158,Financials ,485.11,81.966,0.013009522,0.004130026
43157,Financials ,489.69,78.487,0.009441158,0.002523215
43154,Financials ,482.42,60.786,-0.014846127,0.017173704
43153,Financials ,475.46,71.97,-0.014427263,0.000296182
43152,Financials ,479.2,77.173,0.007866067,0.015763764
43151,Financials ,479.5,70.093,0.000626043,0.005119469
43147,Financials ,480.61,89.963,0.002314911,0.00119421
43146,Financials ,481.14,68.627,0.001102765,0.000857117
43145,Financials ,478.18,91.14,-0.006152056,0.005129933
43144,Financials ,467.34,74.105,-0.022669288,0.011679447
43143,Financials ,465.27,98.588,-0.004429323,0.012897602
43140,Financials ,458.95,140.857,-0.013583511,0.006472988
43139,Financials ,450.3,135.139,-0.018847369,0.00372211
43138,Financials ,471.56,116.646,0.047212969,0.046711713
43137,Financials ,470.77,172.171,-0.001675291,0.03456922
43136,Financials ,462.92,160.465,-0.016674809,0.010606261
43133,Financials ,487.21,90.791,0.052471269,0.048893661
43132,Financials ,498.36,71.394,0.022885409,0.020920363
43131,Financials ,493.45,97.003,-0.009852316,0.023149067
43130,Financials ,492.91,76.206,-0.001094336,0.006192827
43129,Financials ,498.99,65.112,0.012334909,0.00949591
43126,Financials ,501.29,66.042,0.004609311,0.005462823
43125,Financials ,497.25,67.499,-0.008059207,0.008957995
43124,Financials ,498.19,82.947,0.001890397,0.007035433
43123,Financials ,494.83,74.771,-0.006744415,0.006105734
43122,Financials ,494.62,75.596,-0.000424388,0.004468934
43119,Financials ,490.56,110.219,-0.008208322,0.005504072
43118,Financials ,487.24,85.399,-0.006767776,0.00101862
43117,Financials ,487.94,94.346,0.001436664,0.005801415
43116,Financials ,483.9,97.002,-0.008279707,0.006870511
43112,Financials ,485.49,76.156,0.003285803,0.00817805
43111,Financials ,480.97,60.645,-0.009310181,0.008906706
43110,Financials ,478.72,72.907,-0.004678046,0.003275414
43109,Financials ,474.69,70.614,-0.008418282,0.002644746
43108,Financials ,471.33,60.539,-0.007078304,0.000947508
43105,Financials ,471.92,66.351,0.001251777,0.005890256
43104,Financials ,470.51,70.407,-0.002987795,0.00299783
43103,Financials ,466.14,62.835,-0.009287794,0.004454772
43102,Financials ,463.66,64.028,-0.00532029,0.002805449
44601,Healthcare,1563.53,57.263,0,0
44600,Healthcare,1550.88,57.765,-0.008090667,0.005720965
44599,Healthcare,1538.72,56.658,-0.00784071,0.000176746
44596,Healthcare,1540.71,53.184,0.001293283,0.006458708
44595,Healthcare,1546.99,60.135,0.004076043,0.001967709
44594,Healthcare,1554.03,70.883,0.004550773,0.000335685
44593,Healthcare,1534.81,58.816,-0.012367844,0.011963268
44592,Healthcare,1530.46,88.618,-0.002834227,0.006741285
44589,Healthcare,1520.3,62.08,-0.006638527,0.002690046
44588,Healthcare,1489.36,68.573,-0.020351246,0.009696357
44587,Healthcare,1487.29,69.604,-0.001389859,0.013407726
44586,Healthcare,1493.93,73.841,0.004464496,0.004139654
44585,Healthcare,1503.89,90.778,0.006666979,0.001557391
44582,Healthcare,1509.42,87.247,0.003677131,0.002114142
44581,Healthcare,1525.63,55.127,0.010739224,0.004993654
44580,Healthcare,1534.57,55.012,0.005859874,0.003450222
44579,Healthcare,1541.38,68.741,0.004437725,0.001005611
44575,Healthcare,1563.07,57.165,0.014071806,0.006812324
44574,Healthcare,1565.71,51.949,0.001688984,0.008755977
44573,Healthcare,1591.68,58.706,0.016586724,0.010534293
44572,Healthcare,1595.84,56.338,0.002613591,0.009880497
44571,Healthcare,1583.79,71.25,-0.007550882,0.007187368
44568,Healthcare,1567.5,59.58,-0.010285455,0.001933635
44567,Healthcare,1574.66,56.688,0.004567783,0.010502825
44566,Healthcare,1593.93,67.604,0.012237562,0.005423353
44565,Healthcare,1605.31,66.333,0.007139586,0.003604814
44564,Healthcare,1627.82,57.334,0.014022214,0.004866753
44561,Healthcare,1643.92,44.636,0.009890528,0.002921543
44560,Healthcare,1650.43,34.147,0.003960047,0.004193484
44559,Healthcare,1647.76,39.425,-0.00161776,0.003944105
44558,Healthcare,1637.97,33.437,-0.005941399,0.003057274
44557,Healthcare,1642.59,37.502,0.002820564,0.006195644
44553,Healthcare,1625.57,44.334,-0.010361685,0.009321258
44552,Healthcare,1618.99,48.212,-0.004047811,0.004464583
44551,Healthcare,1600.27,66.044,-0.011562764,0.005313875
44550,Healthcare,1593.56,73.734,-0.004193042,0.00521118
44547,Healthcare,1603.75,214.438,0.006394488,0.007486514
44546,Healthcare,1614.64,79.145,0.006790335,0.000279906
44545,Healthcare,1605.36,74.287,-0.005747411,0.008865525
44544,Healthcare,1572.25,74.497,-0.020624657,0.010519802
44543,Healthcare,1579.84,64.522,0.004827477,0.017997377
44540,Healthcare,1565.37,52.689,-0.009159155,0.009890042
44539,Healthcare,1559.61,50.298,-0.003679641,0.003874602
44538,Healthcare,1555.8,54.787,-0.002442918,0.000874495
44537,Healthcare,1544.33,63.22,-0.007372413,0.003485679
44536,Healthcare,1525.25,71.714,-0.012354872,0.003523131
44533,Healthcare,1517.43,63.623,-0.005127028,0.005110857
44532,Healthcare,1513.59,73.885,-0.002530594,0.001835956
44531,Healthcare,1507.59,72.267,-0.003964085,0.001013631
44530,Healthcare,1510.46,148.045,0.001903701,0.004149151
44529,Healthcare,1540.15,80.652,0.019656264,0.012552958
44526,Healthcare,1534.35,56.532,-0.003765867,0.016561947
44524,Healthcare,1541.25,48.937,0.004497018,0.005842742
44523,Healthcare,1541.86,52.312,0.000395783,0.002900012
44522,Healthcare,1540.5,56.446,-0.000882052,0.000903565
44519,Healthcare,1547.73,71.678,0.004693281,0.003942356
44518,Healthcare,1557.78,48.154,0.006493381,0.001272862
44517,Healthcare,1556.87,47.321,-0.000584165,0.00500458
44516,Healthcare,1554.34,48.295,-0.001625055,0.000736021
44515,Healthcare,1548.4,47.645,-0.003821558,0.001553162
44512,Healthcare,1558.37,47.748,0.006438905,0.007255243
44511,Healthcare,1551.77,40.57,-0.004235194,0.007547728
44510,Healthcare,1555.36,49.375,0.002313487,0.004630617
44509,Healthcare,1551.27,46.193,-0.002629616,0.003495302
44508,Healthcare,1557.1,58.632,0.003758211,0.004516876
44505,Healthcare,1548.87,87.33,-0.005285467,0.006394846
44504,Healthcare,1564.98,61.333,0.010401131,0.0110921
44503,Healthcare,1576.9,63.887,0.007616711,0.001968883
44502,Healthcare,1566.99,62.592,-0.006284482,0.009829628
44501,Healthcare,1557.2,54.119,-0.006247647,0.0000260466
44498,Healthcare,1559.32,71.079,0.001361418,0.005380421
44497,Healthcare,1544.66,50.357,-0.009401534,0.007610556
44496,Healthcare,1531.46,47.61,-0.00854557,0.000605258
44495,Healthcare,1544,46.472,0.008188265,0.011832608
44494,Healthcare,1535.83,49.402,-0.005291451,0.009531598
44491,Healthcare,1534.41,35.925,-0.000924581,0.003087843
44490,Healthcare,1528.68,39.972,-0.003734334,0.001986795
44489,Healthcare,1521.99,43.832,-0.004376325,0.000453956
44488,Healthcare,1500.23,39.316,-0.014297072,0.007015027
44487,Healthcare,1480.83,49.858,-0.012931351,0.000965711
44484,Healthcare,1491.56,64.502,0.007245936,0.014267496
44483,Healthcare,1484.19,49.593,-0.004941135,0.008617561
44482,Healthcare,1463.28,48.132,-0.014088493,0.006468158
44481,Healthcare,1462.03,47.76,-0.000854245,0.009358026
44480,Healthcare,1468.99,34.395,0.004760504,0.003970227
44477,Healthcare,1480.1,42.188,0.007563019,0.001981678
44476,Healthcare,1487.16,46.692,0.004769948,0.001975
44475,Healthcare,1469.07,55.876,-0.012164125,0.011974198
44474,Healthcare,1471.37,55.158,0.001565616,0.009708393
44473,Healthcare,1462.89,77.71,-0.005763336,0.005182352
44470,Healthcare,1485,76.459,0.015113918,0.014762448
44469,Healthcare,1483.99,64.883,-0.000680135,0.011168082
44468,Healthcare,1503.25,40.965,0.012978524,0.00965813
44467,Healthcare,1491.77,57.268,-0.007636787,0.014577226
44466,Healthcare,1517.58,43.915,0.017301595,0.017634099
44463,Healthcare,1539.56,38.33,0.014483586,0.001992633
44462,Healthcare,1546.09,40.229,0.004241472,0.007242268
44461,Healthcare,1534.22,46.395,-0.007677431,0.008427937
44460,Healthcare,1532.87,44.701,-0.000879926,0.004806562
44459,Healthcare,1530.65,62.61,-0.001448264,0.000401875
44456,Healthcare,1545.73,198.325,0.009852024,0.00799051
44455,Healthcare,1544.6,47.944,-0.000731046,0.00748336
44454,Healthcare,1548.43,53.283,0.002479606,0.002270274
44453,Healthcare,1537.91,45.923,-0.006793978,0.006557415
44452,Healthcare,1539.73,55.643,0.001183424,0.005640876
44449,Healthcare,1549.18,47.145,0.00613744,0.003503018
44448,Healthcare,1563.83,47.826,0.009456616,0.002347012
44447,Healthcare,1582.35,38.903,0.011842719,0.00168723
44446,Healthcare,1583.58,46.158,0.000777325,0.007824416
44442,Healthcare,1592.61,38.536,0.00570227,0.003482462
44441,Healthcare,1590.92,44.877,-0.001061151,0.004782461
44440,Healthcare,1573.95,50.171,-0.010666784,0.006792208
44439,Healthcare,1573.61,68.094,-0.000216017,0.007389808
44438,Healthcare,1575.6,38.04,0.001264608,0.00104696
44435,Healthcare,1566.06,40.634,-0.006054836,0.005175629
44434,Healthcare,1568.63,37.798,0.001641061,0.005441821
44433,Healthcare,1574.93,46.575,0.004016243,0.001679508
44432,Healthcare,1578.96,42.037,0.002558844,0.001030537
44431,Healthcare,1584.42,51.641,0.003457972,0.00063578
44428,Healthcare,1584.73,45.284,0.000195655,0.002306807
44427,Healthcare,1576.66,49.066,-0.00509235,0.003739184
44426,Healthcare,1569.02,55.263,-0.004845686,0.000174418
44425,Healthcare,1592.32,49.902,0.014850034,0.013926977
44424,Healthcare,1574.69,46.847,-0.011071895,0.018329572
44421,Healthcare,1557.13,35.414,-0.011151401,0.0000562193
44420,Healthcare,1547.82,43.832,-0.005978948,0.003657476
44419,Healthcare,1536.02,58.863,-0.007623625,0.001162962
44418,Healthcare,1551.06,58.05,0.009791539,0.012314381
44417,Healthcare,1554.79,49.682,0.002404807,0.005223208
44414,Healthcare,1548.95,41.745,-0.003756134,0.004356443
44413,Healthcare,1550.57,48.433,0.00104587,0.00339553
44412,Healthcare,1556.43,56.155,0.003779255,0.001932795
44411,Healthcare,1562.97,52.548,0.004201924,0.000298872
44410,Healthcare,1541.2,45.203,-0.01392861,0.012820223
44407,Healthcare,1538.58,58.516,-0.001699974,0.008646952
44406,Healthcare,1537.42,41.172,-0.000753942,0.000668946
44405,Healthcare,1534.57,51.293,-0.001853755,0.000777685
44404,Healthcare,1528.7,49.638,-0.003825176,0.001394005
44403,Healthcare,1522.03,43.643,-0.004363184,0.00038043
44400,Healthcare,1531.58,40.495,0.006274515,0.007521989
44399,Healthcare,1513.77,35.163,-0.011628514,0.012659353
44398,Healthcare,1503.78,48.682,-0.006599417,0.003556109
44397,Healthcare,1500.69,109.937,-0.002054822,0.003213514
44396,Healthcare,1482.87,57.395,-0.011874538,0.006943588
44393,Healthcare,1498.96,54.911,0.01085058,0.016069085
44392,Healthcare,1495.65,43.369,-0.002208198,0.00923395
44391,Healthcare,1499.48,42.076,0.00256076,0.003372162
44390,Healthcare,1502.55,35.083,0.002047376,0.000363017
44389,Healthcare,1504.15,43.909,0.001064856,0.000694747
44386,Healthcare,1501.46,44.608,-0.001788385,0.002017547
44385,Healthcare,1496.08,44.069,-0.003583179,0.001269111
44384,Healthcare,1503.2,47.547,0.004759104,0.005898885
44383,Healthcare,1494.01,53.081,-0.006113624,0.00768818
44379,Healthcare,1495.32,43.936,0.000876835,0.004943001
44378,Healthcare,1482.54,47.836,-0.008546666,0.006663421
44377,Healthcare,1468.94,51.106,-0.009173446,0.0004432
44376,Healthcare,1469.58,36.259,0.000435688,0.006794684
44375,Healthcare,1468.58,46.751,-0.000680467,0.000789241
44372,Healthcare,1466.12,122.625,-0.001675087,0.000703303
44371,Healthcare,1459.44,43.192,-0.004556244,0.002037285
44370,Healthcare,1452.04,41.35,-0.005070438,0.00036359
44369,Healthcare,1458.77,44.635,0.004634859,0.006862681
44368,Healthcare,1455.73,50.664,-0.002083947,0.004750913
44365,Healthcare,1437.17,139.715,-0.012749617,0.007541767
44364,Healthcare,1454.88,54.7,0.012322829,0.017728897
44363,Healthcare,1443.45,55.705,-0.007856318,0.014268812
44362,Healthcare,1449.02,45.168,0.00385881,0.008283847
44361,Healthcare,1449.39,42.188,0.000255345,0.002548035
44358,Healthcare,1448.24,50.769,-0.000793437,0.000741601
44357,Healthcare,1458.85,57.37,0.007326134,0.005741404
44356,Healthcare,1434.66,52.555,-0.016581554,0.016905288
44355,Healthcare,1420.48,47.496,-0.009883875,0.004735974
44354,Healthcare,1425.6,55.512,0.003604415,0.009537662
44351,Healthcare,1420.85,42.584,-0.00333193,0.004904737
44350,Healthcare,1416.33,58.969,-0.003181194,0.000106586
44349,Healthcare,1410.72,54.487,-0.003960941,0.000551364
44348,Healthcare,1413.81,60.303,0.002190371,0.004349635
44344,Healthcare,1437.44,50.081,0.016713703,0.010269546
44343,Healthcare,1433.16,118.458,-0.002977516,0.013923794
44342,Healthcare,1435.48,48.947,0.0016188,0.003250086
44341,Healthcare,1443.59,43.807,0.005649678,0.002850261
44340,Healthcare,1447.97,41.507,0.003034102,0.001849491
44337,Healthcare,1447.14,57.061,-0.000573216,0.00255076
44336,Healthcare,1447.62,46.039,0.000331689,0.000639864
44335,Healthcare,1432.71,49.536,-0.010299664,0.007517502
44334,Healthcare,1434.77,42.021,0.001437835,0.008299665
44333,Healthcare,1434.08,44.279,-0.000480913,0.00135676
44330,Healthcare,1436.47,39.543,0.001666574,0.001518503
44329,Healthcare,1431,46.441,-0.003807946,0.00387107
44328,Healthcare,1417.53,55.108,-0.009412998,0.00396337
44327,Healthcare,1431.91,46.034,0.010144406,0.013829173
44326,Healthcare,1446.02,57.383,0.009853971,0.000205368
44323,Healthcare,1444.6,46.802,-0.000982006,0.007662193
44322,Healthcare,1434.29,59.932,-0.007136924,0.004352184
44321,Healthcare,1433.22,65.482,-0.000746014,0.004519056
44320,Healthcare,1429.98,59.527,-0.002260644,0.001071005
44319,Healthcare,1429.43,52.846,-0.000384621,0.001326549
44316,Healthcare,1412.92,65.407,-0.011550058,0.007895157
44315,Healthcare,1417.49,53.082,0.003234436,0.010454217
44314,Healthcare,1423,44.612,0.003887153,0.00046154
44313,Healthcare,1427.98,43.418,0.003499649,0.000274007
44312,Healthcare,1435.26,41.392,0.005098111,0.001130283
44309,Healthcare,1440.34,41.748,0.003539428,0.001102155
44308,Healthcare,1431.16,45.73,-0.006373495,0.007009495
44307,Healthcare,1437.3,45.559,0.004290226,0.00754039
44306,Healthcare,1421.13,42.742,-0.011250261,0.010988784
44305,Healthcare,1415.09,46.2,-0.004250139,0.004949834
44302,Healthcare,1415.24,68.704,0.000106,0.003080256
44301,Healthcare,1404.75,45.748,-0.00741217,0.005316149
44300,Healthcare,1380.68,41.744,-0.017134721,0.006874882
44299,Healthcare,1382.34,46.028,0.001202306,0.012966237
44298,Healthcare,1376.24,46.28,-0.004412807,0.003970485
44295,Healthcare,1375.56,44.608,-0.0004941,0.002770945
44294,Healthcare,1359.72,45.226,-0.01151531,0.007793173
44293,Healthcare,1358.17,39.578,-0.001139941,0.007336494
44292,Healthcare,1361.46,46.694,0.002422377,0.002518939
44291,Healthcare,1366.35,45.365,0.003591732,0.000826859
44287,Healthcare,1357.4,40.536,-0.006550298,0.007171499
44286,Healthcare,1360.34,69.583,0.002165905,0.006163287
44285,Healthcare,1358.45,45.702,-0.001389359,0.002513951
44284,Healthcare,1370.87,48.567,0.009142773,0.007447342
44281,Healthcare,1365.45,50.476,-0.003953694,0.0092606
44280,Healthcare,1338.97,47.542,-0.019392874,0.010917149
44279,Healthcare,1334.81,46.634,-0.003106866,0.011515947
44278,Healthcare,1335.59,47.28,0.000584353,0.002610086
44277,Healthcare,1349.52,53.141,0.010429847,0.006961816
44274,Healthcare,1337.41,199.681,-0.008973561,0.013720282
44273,Healthcare,1332.61,51.035,-0.003589027,0.003807441
44272,Healthcare,1335.15,55.396,0.001906034,0.003885595
44271,Healthcare,1340.61,47.789,0.004089428,0.001543893
44270,Healthcare,1341.12,50.548,0.000380424,0.002622662
44267,Healthcare,1332.42,44.44,-0.006487115,0.004856083
44266,Healthcare,1330.59,47.188,-0.001373441,0.003615914
44265,Healthcare,1322.33,53.557,-0.006207772,0.003418389
44264,Healthcare,1319.47,55.184,-0.002162849,0.002860193
44263,Healthcare,1311.39,55.486,-0.006123671,0.002800724
44260,Healthcare,1315.14,61.561,0.002859561,0.006352104
44259,Healthcare,1289.06,70.556,-0.019830588,0.016044359
44258,Healthcare,1306.46,59.594,0.013498208,0.023567018
44257,Healthcare,1324.03,51.825,0.013448556,0.0000351095
44256,Healthcare,1327.31,55.162,0.002477285,0.00775786
44253,Healthcare,1311.27,86.472,-0.012084592,0.010296802
44252,Healthcare,1321.95,53.758,0.008144776,0.014304323
44251,Healthcare,1335.2,54.685,0.010023072,0.001328156
44250,Healthcare,1326.48,58.45,-0.006530857,0.011705395
44249,Healthcare,1328.53,60.351,0.001545444,0.005710807
44246,Healthcare,1332.52,59.16,0.003003319,0.001030874
44245,Healthcare,1347.97,45.708,0.011594573,0.006074933
44244,Healthcare,1356.79,47.361,0.006543172,0.003571879
44243,Healthcare,1351.99,52.43,-0.003537762,0.007128297
44239,Healthcare,1365.94,41.469,0.010318124,0.009797591
44238,Healthcare,1355.74,41.803,-0.007467385,0.012576254
44237,Healthcare,1353.55,46.686,-0.001615354,0.004138011
44236,Healthcare,1351.29,39.901,-0.001669683,0.0000384167
44235,Healthcare,1349.6,49.991,-0.001250657,0.000296297
44232,Healthcare,1347.66,50.945,-0.001437463,0.000132092
44231,Healthcare,1344.26,57.908,-0.002522892,0.000767514
44230,Healthcare,1339.46,60.699,-0.003570738,0.000740939
44229,Healthcare,1348.92,63.851,0.007062548,0.007518868
44228,Healthcare,1345.17,53.894,-0.002780002,0.006959733
44225,Healthcare,1340.92,78.276,-0.003159452,0.000268312
44224,Healthcare,1352.11,58.029,0.008345017,0.008134888
44223,Healthcare,1332.42,69.71,-0.014562425,0.016198007
44222,Healthcare,1374.4,39.87,0.031506582,0.032575707
44221,Healthcare,1379.86,46.823,0.003972643,0.019469435
44218,Healthcare,1370.9,46.641,-0.006493412,0.007400618
44217,Healthcare,1374.73,49.241,0.002793785,0.00656704
44216,Healthcare,1381.65,50.393,0.005033716,0.00158387
44215,Healthcare,1373.74,57.931,-0.005725039,0.007607588
44211,Healthcare,1363.26,81.142,-0.007628809,0.001346169
44210,Healthcare,1358.91,55.235,-0.003190881,0.003138089
44209,Healthcare,1364.15,48.013,0.003856032,0.00498292
44208,Healthcare,1360.72,51.728,-0.002514386,0.004504566
44207,Healthcare,1375.46,53.442,0.0108325,0.009437674
44204,Healthcare,1368.54,53.539,-0.005031044,0.01121722
44203,Healthcare,1362.09,55.43,-0.004713052,0.000224855
44202,Healthcare,1344.35,64.299,-0.013024103,0.0058768
44201,Healthcare,1325.67,52.146,-0.013895191,0.000615952
44200,Healthcare,1316.89,67.338,-0.006623066,0.005142169
44196,Healthcare,1324.01,49.456,0.005406678,0.008506314
44195,Healthcare,1309.08,37.827,-0.01127635,0.011796682
44194,Healthcare,1309.07,36.088,-0.00000763895,0.007968182
44193,Healthcare,1303.37,33.504,-0.004354236,0.003073508
44189,Healthcare,1299.88,16.113,-0.002677674,0.001185508
44188,Healthcare,1296.78,38.811,-0.002384836,0.000207068
44187,Healthcare,1295.75,46.546,-0.000794275,0.001124696
44186,Healthcare,1299.99,61.094,0.003272236,0.002875458
44183,Healthcare,1312.65,196.626,0.009738536,0.004572365
44182,Healthcare,1312.28,60.194,-0.000281873,0.007085499
44181,Healthcare,1297.69,63.754,-0.011118054,0.007662337
44180,Healthcare,1302.04,61.852,0.00335211,0.010231951
44179,Healthcare,1288.29,73.158,-0.010560351,0.009837596
44176,Healthcare,1298.49,53.466,0.007917472,0.013065794
44175,Healthcare,1303.91,51.076,0.004174079,0.002646978
44174,Healthcare,1306.48,62.481,0.001970995,0.001557816
44173,Healthcare,1310.26,52.4,0.00289327,0.000652147
44172,Healthcare,1300.77,51.901,-0.007242837,0.007167311
44169,Healthcare,1308.88,46.734,0.006234769,0.009530107
44168,Healthcare,1294.77,55.434,-0.010780209,0.012031406
44167,Healthcare,1296.94,55.38,0.001675973,0.008807851
44166,Healthcare,1286.61,57.224,-0.007964902,0.006817128
44165,Healthcare,1276.31,119.299,-0.008005534,0.0000287311
44162,Healthcare,1272.68,25.531,-0.002844137,0.003649659
44160,Healthcare,1260.66,49.787,-0.009444637,0.004667258
44159,Healthcare,1266.01,65.962,0.004243809,0.009679193
44158,Healthcare,1262.43,51.595,-0.002827782,0.00500037
44155,Healthcare,1266.25,69.225,0.00302591,0.004139185
44154,Healthcare,1268.74,61.317,0.001966436,0.000749161
44153,Healthcare,1270.51,59.927,0.001395085,0.000404006
44152,Healthcare,1293.3,75.427,0.017937679,0.01169738
44151,Healthcare,1302.87,67.856,0.007399675,0.007451494
44148,Healthcare,1305.4,44.23,0.001941867,0.003859253
44147,Healthcare,1288.6,48.511,-0.012869619,0.010473302
44146,Healthcare,1293.81,49.486,0.004043148,0.011959132
44145,Healthcare,1295.95,69.337,0.00165403,0.001689362
44144,Healthcare,1291.38,103.531,-0.003526371,0.003663096
44141,Healthcare,1282.04,45.728,-0.007232573,0.002620681
44140,Healthcare,1280.07,55.808,-0.001536614,0.004027652
44139,Healthcare,1277.71,77.286,-0.001843649,0.000217107
44138,Healthcare,1223.3,43.6,-0.042583998,0.028807777
44137,Healthcare,1205.91,51.501,-0.014215646,0.020059454
44134,Healthcare,1184.32,67.509,-0.017903492,0.002607701
44133,Healthcare,1185.17,52.158,0.000717711,0.013167179
44132,Healthcare,1193.7,60.34,0.00719728,0.004581747
44131,Healthcare,1233.48,44.788,0.033324956,0.018475057
44130,Healthcare,1242.03,42.85,0.006931608,0.018662915
44127,Healthcare,1255.97,40.112,0.011223561,0.003034869
44126,Healthcare,1251.08,43.026,-0.003893405,0.01068931
44125,Healthcare,1232.76,39.219,-0.014643348,0.007601358
44124,Healthcare,1238.57,39.354,0.004713002,0.013687006
44123,Healthcare,1236.95,47.851,-0.00130796,0.004257463
44120,Healthcare,1257.6,62.226,0.016694288,0.012729512
44119,Healthcare,1244.88,40.932,-0.010114504,0.018956679
44118,Healthcare,1253.94,36.128,0.00727781,0.012298223
44117,Healthcare,1262.7,37.522,0.00698598,0.000206355
44116,Healthcare,1271.84,42.982,0.007238457,0.000178528
44113,Healthcare,1263.33,41.614,-0.006691093,0.00984968
44112,Healthcare,1252.29,39.372,-0.008738809,0.001447954
44111,Healthcare,1246.4,44.474,-0.004703383,0.002853477
44110,Healthcare,1223.27,44.079,-0.018557445,0.009796301
44109,Healthcare,1239.5,43.043,0.013267717,0.022503788
44106,Healthcare,1214.11,42.4,-0.020484066,0.023866115
44105,Healthcare,1225.24,42.38,0.009167209,0.020966618
44104,Healthcare,1231.02,64.292,0.004717443,0.00314646
44103,Healthcare,1210.72,31.585,-0.01649039,0.014996203
44102,Healthcare,1211.66,43.508,0.000776398,0.012209463
44099,Healthcare,1201.81,42.413,-0.008129343,0.00629731
44098,Healthcare,1182.29,42.922,-0.016242168,0.005736633
44097,Healthcare,1188.52,50.987,0.005269435,0.015211
44096,Healthcare,1201.45,47.901,0.010879076,0.003966616
44095,Healthcare,1203.72,62.528,0.001889384,0.006356673
44092,Healthcare,1226.34,137.506,0.018791746,0.011951775
44091,Healthcare,1227.91,52.284,0.001280232,0.01238251
44090,Healthcare,1231.71,52.257,0.003094689,0.001283015
44089,Healthcare,1234.48,41.845,0.002248906,0.000598059
44088,Healthcare,1232.48,48.622,-0.001620115,0.002735811
44085,Healthcare,1216.07,43.32,-0.013314618,0.008269262
44084,Healthcare,1211.4,45.866,-0.003840239,0.006699397
44083,Healthcare,1230.48,47.648,0.015750371,0.013852654
44082,Healthcare,1209.04,57.199,-0.017424095,0.02345789
44078,Healthcare,1229.65,55.868,0.017046582,0.02437445
44077,Healthcare,1238.68,57.273,0.007343553,0.006861078
44076,Healthcare,1273.61,49.961,0.028199374,0.014747292
44075,Healthcare,1247.56,47.871,-0.020453671,0.034402898
44074,Healthcare,1259.89,64.861,0.009883292,0.021451472
44071,Healthcare,1255.85,53.78,-0.003206629,0.009255972
44070,Healthcare,1253.32,43.949,-0.002014572,0.000842912
44069,Healthcare,1243.59,37.668,-0.00776338,0.004065022
44068,Healthcare,1245.11,35.912,0.001222268,0.006353813
44067,Healthcare,1236.45,41.083,-0.006955209,0.005782349
44064,Healthcare,1243.13,53.221,0.005402564,0.008738265
44063,Healthcare,1242.04,33.943,-0.000876819,0.004440194
44062,Healthcare,1245.63,41.441,0.002890406,0.00266383
44061,Healthcare,1250.04,33.697,0.003540377,0.000459599
44060,Healthcare,1250.47,36.585,0.000343989,0.002260188
44057,Healthcare,1243.21,32.042,-0.005805817,0.00434857
44056,Healthcare,1245.9,32.574,0.002163754,0.005635337
44055,Healthcare,1247.96,38.997,0.001653423,0.000360858
44054,Healthcare,1226.88,42.761,-0.016891567,0.013113288
44053,Healthcare,1234.88,40.388,0.006520605,0.016554906
44050,Healthcare,1239.1,43.117,0.003417336,0.002194343
44049,Healthcare,1234.73,41.493,-0.003526753,0.004910213
44048,Healthcare,1241.86,41.929,0.005774542,0.006577009
44047,Healthcare,1235.79,43.3,-0.00488783,0.007539435
44046,Healthcare,1241.39,48.19,0.004531514,0.006660482
44043,Healthcare,1228.58,65.866,-0.010319078,0.010500954
44042,Healthcare,1235.39,39.745,0.005542985,0.011216172
44041,Healthcare,1244.95,46.083,0.007738447,0.001552426
44040,Healthcare,1231.63,38.213,-0.010699225,0.013037403
44039,Healthcare,1233.39,41.939,0.001429001,0.00857595
44036,Healthcare,1224.52,41.167,-0.007191561,0.006095658
44035,Healthcare,1238.28,47.928,0.011237056,0.013031
44034,Healthcare,1243.35,48.294,0.004094389,0.005050628
44033,Healthcare,1232.87,41.309,-0.008428841,0.008855261
44032,Healthcare,1233.55,42.258,0.000551559,0.006350102
44029,Healthcare,1233.67,58.095,0.0000972802,0.000321223
44028,Healthcare,1217.06,37.003,-0.013463892,0.009589197
44027,Healthcare,1219.14,48.419,0.001709037,0.010728881
44026,Healthcare,1203.28,47.453,-0.01300917,0.010407344
44025,Healthcare,1180.18,54.432,-0.019197527,0.004375829
44022,Healthcare,1173.97,38.446,-0.005261909,0.00985397
44021,Healthcare,1176.56,41.497,0.002206189,0.005280743
44020,Healthcare,1186.27,44.913,0.008252873,0.004275651
44019,Healthcare,1186.07,45.711,-0.000168596,0.005954877
44018,Healthcare,1196.34,46.15,0.008658848,0.006241945
44014,Healthcare,1184.43,45.509,-0.009955364,0.013162236
44013,Healthcare,1176.09,51.466,-0.007041362,0.002060511
44012,Healthcare,1167.81,65.427,-0.007040278,0.000000766601
44011,Healthcare,1147.05,44.611,-0.017776864,0.007591913
44008,Healthcare,1137.38,123.641,-0.008430321,0.006609004
44007,Healthcare,1151.43,48.78,0.012352952,0.014695993
44006,Healthcare,1139.72,57.713,-0.010169963,0.015926105
44005,Healthcare,1170.83,49.299,0.027296178,0.026492562
44004,Healthcare,1165.74,53.916,-0.004347343,0.022375349
44001,Healthcare,1169.95,184.847,0.00361144,0.00562771
44000,Healthcare,1159.85,46.923,-0.008632848,0.008658019
43999,Healthcare,1163.36,44.905,0.003026253,0.008244229
